"id","sessionId","userId","userQuery","queryIntent","retrievedContext","sqlQuery","botResponse","responseSource","confidence","responseTime","tokensUsed","userFeedback","feedbackComment","timestamp"
"cmhsbk3vi0j3pmaft7d7lwdts","SESSION-0000385","cmhsbjksx00aomaft2i9gqzq0","Query 385 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.7867416597438379}",,"Response to query 385 with relevant information","RULE_ENGINE",0.9366091990841299,2,1279,"NEGATIVE",,"2025-10-28T15:02:56.127Z"
"cmhsbk3vj0j3qmaftmdk1o5hy","SESSION-0000386","cmhsbjksy00apmaftleeatgw8","Query 386 - Information request","EQUIPMENT_STATUS","{""documents"":5,""relevance"":0.7948176197094431}",,"Response to query 386 with relevant information","DATABASE",0.7880656875377039,0,343,"POSITIVE",,"2025-10-14T15:02:56.127Z"
"cmhsbk3vk0j3rmaft22g3zm8r","SESSION-0000387","cmhsbjksz00aqmaftylf68bw1","Query 387 - Information request","MAINTENANCE_SCHEDULE","{""documents"":3,""relevance"":0.8440201117650101}","SELECT * FROM hauling_activities WHERE ...","Response to query 387 with relevant information","RULE_ENGINE",0.8748436280775712,1,688,"POSITIVE","User feedback comment","2025-11-03T22:02:56.127Z"
"cmhsbk3vl0j3smaftm7kh5ea6","SESSION-0000388","cmhsbjkt000armaftlzhjtyxd","Query 388 - Information request","DELAY_ANALYSIS","{""documents"":8,""relevance"":0.8262564051900618}",,"Response to query 388 with relevant information","DATABASE",0.7398587697563744,0,448,,,"2025-11-05T22:02:56.127Z"
"cmhsbk3vn0j3tmaft4lgmc32v","SESSION-0000389","cmhsbjkt100asmaftlkgsazij","Query 389 - Information request","EQUIPMENT_STATUS","{""documents"":7,""relevance"":0.8694482059809465}",,"Response to query 389 with relevant information","RULE_ENGINE",0.7707449556434608,0,339,"POSITIVE",,"2025-11-01T16:02:56.127Z"
"cmhsbk3vo0j3umaftb9fk2q6x","SESSION-0000390","cmhsbjkt200atmaftt8mwimda","Query 390 - Information request","PRODUCTION_QUERY","{""documents"":9,""relevance"":0.7941445688633281}","SELECT * FROM hauling_activities WHERE ...","Response to query 390 with relevant information","ML_MODEL",0.8953803939824876,0,473,"NEGATIVE",,"2025-10-31T23:02:56.127Z"
"cmhsbk3vp0j3vmaftqmdsgzjw","SESSION-0000391","cmhsbjkt300aumaft191roe1l","Query 391 - Information request","PRODUCTION_QUERY","{""documents"":6,""relevance"":0.700672328147095}",,"Response to query 391 with relevant information","HYBRID",0.7712729579991104,2,1118,"POSITIVE",,"2025-11-08T06:02:56.127Z"
"cmhsbk3vr0j3wmafto32852ze","SESSION-0000392","cmhsbjkt400avmaft01ld3nvd","Query 392 - Information request","EQUIPMENT_STATUS","{""documents"":4,""relevance"":0.9325844731032692}","SELECT * FROM hauling_activities WHERE ...","Response to query 392 with relevant information","DATABASE",0.8864441146741637,2,1104,"NEGATIVE","User feedback comment","2025-11-07T09:02:56.127Z"
"cmhsbk3vs0j3xmaftyal2opvm","SESSION-0000393","cmhsbjkt500awmafttgz8zgdb","Query 393 - Information request","PRODUCTION_QUERY","{""documents"":7,""relevance"":0.8066844725347405}",,"Response to query 393 with relevant information","RULE_ENGINE",0.854824387682027,0,327,,,"2025-10-15T06:02:56.127Z"
"cmhsbk3vu0j3ymaft338zzzng","SESSION-0000394","cmhsbjkt600axmaftcvmxhq1r","Query 394 - Information request","MAINTENANCE_SCHEDULE","{""documents"":6,""relevance"":0.7615989070753967}","SELECT * FROM hauling_activities WHERE ...","Response to query 394 with relevant information","DATABASE",0.7519301560518132,2,1229,"POSITIVE","User feedback comment","2025-10-24T03:02:56.127Z"
"cmhsbk3vw0j3zmafty6ykk2x3","SESSION-0000395","cmhsbjkt800aymaft4a53lk8c","Query 395 - Information request","FUEL_REPORT","{""documents"":6,""relevance"":0.9351785903479588}","SELECT * FROM hauling_activities WHERE ...","Response to query 395 with relevant information","ML_MODEL",0.8608110482049374,2,1359,"POSITIVE",,"2025-11-06T11:02:56.127Z"
"cmhsbk3vx0j40mafthhf4gcdw","SESSION-0000396","cmhsbjkta00azmaft1w22e3h8","Query 396 - Information request","MAINTENANCE_SCHEDULE","{""documents"":6,""relevance"":0.8089952309551413}",,"Response to query 396 with relevant information","HYBRID",0.7316500011895246,1,830,"NEGATIVE",,"2025-10-20T05:02:56.127Z"
"cmhsbk3vz0j41maft79xrpf24","SESSION-0000397","cmhsbjktb00b0maftd1o1c6u8","Query 397 - Information request","MAINTENANCE_SCHEDULE","{""documents"":9,""relevance"":0.8651534616175832}",,"Response to query 397 with relevant information","DATABASE",0.9454280778171074,2,1125,,,"2025-10-29T20:02:56.127Z"
"cmhsbk3w00j42maft0kejnd01","SESSION-0000398","cmhsbjktd00b1maftm4dbnk30","Query 398 - Information request","DELAY_ANALYSIS","{""documents"":7,""relevance"":0.842080983150346}",,"Response to query 398 with relevant information","RULE_ENGINE",0.8890824748037675,1,879,"POSITIVE",,"2025-10-21T21:02:56.127Z"
"cmhsbk3w10j43maftc0boy0v6","SESSION-0000399","cmhsbjkte00b2maftgv6e3sfx","Query 399 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.8332838646394851}","SELECT * FROM hauling_activities WHERE ...","Response to query 399 with relevant information","ML_MODEL",0.8389327977909432,2,1316,"NEGATIVE",,"2025-11-01T11:02:56.127Z"
"cmhsbk3w20j44maftlrkg29c7","SESSION-0000400","cmhsbjktf00b3maftmhw1g7cb","Query 400 - Information request","DELAY_ANALYSIS","{""documents"":7,""relevance"":0.7208566819827471}",,"Response to query 400 with relevant information","ML_MODEL",0.7043390232411865,1,525,"POSITIVE",,"2025-11-06T04:02:56.127Z"
"cmhsbk3w40j45maft4jtqsaci","SESSION-0000401","cmhsbjktg00b4maftuuagojfr","Query 401 - Information request","PRODUCTION_QUERY","{""documents"":8,""relevance"":0.7935275478169592}","SELECT * FROM hauling_activities WHERE ...","Response to query 401 with relevant information","HYBRID",0.75862836313801,1,850,"NEGATIVE",,"2025-10-29T15:02:56.127Z"
"cmhsbk3w50j46maftqe20nlpg","SESSION-0000402","cmhsbjkth00b5maftbslap3gf","Query 402 - Information request","EQUIPMENT_STATUS","{""documents"":2,""relevance"":0.798990424138574}",,"Response to query 402 with relevant information","HYBRID",0.9025438881501209,2,1010,,,"2025-11-02T19:02:56.127Z"
"cmhsbk3w60j47maft4gev32n2","SESSION-0000403","cmhsbjkti00b6maftglkfxqg8","Query 403 - Information request","MAINTENANCE_SCHEDULE","{""documents"":1,""relevance"":0.9223313156166184}","SELECT * FROM hauling_activities WHERE ...","Response to query 403 with relevant information","ML_MODEL",0.8648487519918551,1,947,"POSITIVE","User feedback comment","2025-10-28T05:02:56.127Z"
"cmhsbk3w70j48maftewy1fpki","SESSION-0000404","cmhsbjktj00b7mafto6ivpsy4","Query 404 - Information request","MAINTENANCE_SCHEDULE","{""documents"":8,""relevance"":0.7114030583937181}",,"Response to query 404 with relevant information","HYBRID",0.9003085977211727,2,1469,"POSITIVE",,"2025-10-27T14:02:56.127Z"
"cmhsbk3w90j49maftk69qat06","SESSION-0000405","cmhsbjktl00b8maft1v36o2tv","Query 405 - Information request","EQUIPMENT_STATUS","{""documents"":7,""relevance"":0.8420061100713462}",,"Response to query 405 with relevant information","ML_MODEL",0.8629232719401791,0,450,"POSITIVE","User feedback comment","2025-10-17T07:02:56.127Z"
"cmhsbk3wb0j4amaftu6b9vrx8","SESSION-0000406","cmhsbjktm00b9maft3oao62ch","Query 406 - Information request","FUEL_REPORT","{""documents"":10,""relevance"":0.7149671601450449}",,"Response to query 406 with relevant information","HYBRID",0.7225524812675566,2,1010,"NEGATIVE","User feedback comment","2025-11-03T11:02:56.127Z"
"cmhsbk3wd0j4bmaftzg8cqfm8","SESSION-0000407","cmhsbjktn00bamafttuqhxjfi","Query 407 - Information request","MAINTENANCE_SCHEDULE","{""documents"":1,""relevance"":0.7626594607935887}",,"Response to query 407 with relevant information","HYBRID",0.7406721697218066,1,989,"POSITIVE","User feedback comment","2025-11-01T06:02:56.127Z"
"cmhsbk3we0j4cmaft2l8tv504","SESSION-0000408","cmhsbjkto00bbmaft03174cpd","Query 408 - Information request","DELAY_ANALYSIS","{""documents"":3,""relevance"":0.7798446746330903}","SELECT * FROM hauling_activities WHERE ...","Response to query 408 with relevant information","RULE_ENGINE",0.7660853098547677,2,1490,"POSITIVE",,"2025-10-21T01:02:56.127Z"
"cmhsbk3wf0j4dmaftct6wq0hs","SESSION-0000409","cmhsbjktp00bcmaftvfycay13","Query 409 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.7543840006272482}","SELECT * FROM hauling_activities WHERE ...","Response to query 409 with relevant information","RULE_ENGINE",0.777695076688304,1,569,,,"2025-10-30T05:02:56.127Z"
"cmhsbk3wh0j4emaftmaypb9tr","SESSION-0000410","cmhsbjktr00bdmaft9rgq2obp","Query 410 - Information request","DELAY_ANALYSIS","{""documents"":9,""relevance"":0.9138624070024781}","SELECT * FROM hauling_activities WHERE ...","Response to query 410 with relevant information","HYBRID",0.7030618394470233,2,1191,,,"2025-11-01T00:02:56.127Z"
"cmhsbk3wi0j4fmaftg30982vf","SESSION-0000411","cmhsbjktt00bemaftap9m85xq","Query 411 - Information request","FUEL_REPORT","{""documents"":4,""relevance"":0.7883244699249059}","SELECT * FROM hauling_activities WHERE ...","Response to query 411 with relevant information","HYBRID",0.8124756064180476,0,308,"POSITIVE","User feedback comment","2025-10-20T06:02:56.127Z"
"cmhsbk3wj0j4gmaft30a469io","SESSION-0000412","cmhsbjktu00bfmaftzx0fo4pz","Query 412 - Information request","FUEL_REPORT","{""documents"":1,""relevance"":0.8687581902523299}","SELECT * FROM hauling_activities WHERE ...","Response to query 412 with relevant information","DATABASE",0.8243666893899007,0,490,"NEGATIVE",,"2025-11-08T03:02:56.127Z"
"cmhsbk3wk0j4hmaftxqx26hcg","SESSION-0000413","cmhsbjktv00bgmafthmdz8o9r","Query 413 - Information request","MAINTENANCE_SCHEDULE","{""documents"":5,""relevance"":0.886923654492132}","SELECT * FROM hauling_activities WHERE ...","Response to query 413 with relevant information","HYBRID",0.9330485183396784,2,1274,"POSITIVE","User feedback comment","2025-10-30T07:02:56.127Z"
"cmhsbk3wm0j4imaft2eknp2kt","SESSION-0000414","cmhsbjktw00bhmafttckm5izc","Query 414 - Information request","DELAY_ANALYSIS","{""documents"":4,""relevance"":0.8233371704490304}","SELECT * FROM hauling_activities WHERE ...","Response to query 414 with relevant information","DATABASE",0.8740288228236437,2,1189,"POSITIVE",,"2025-10-14T10:02:56.127Z"
"cmhsbk3wn0j4jmaftgvg6nz64","SESSION-0000415","cmhsbjktx00bimaftr2yq0vcd","Query 415 - Information request","FUEL_REPORT","{""documents"":3,""relevance"":0.759059592613095}",,"Response to query 415 with relevant information","ML_MODEL",0.8608080756601506,1,843,,"User feedback comment","2025-10-14T13:02:56.127Z"
"cmhsbk3wp0j4kmafte1iqarxo","SESSION-0000416","cmhsbjkty00bjmaft4rzmjr8a","Query 416 - Information request","MAINTENANCE_SCHEDULE","{""documents"":10,""relevance"":0.864212963254946}","SELECT * FROM hauling_activities WHERE ...","Response to query 416 with relevant information","DATABASE",0.8837006302809854,2,1155,,,"2025-10-11T09:02:56.127Z"
"cmhsbk3wq0j4lmaft6tjkrkze","SESSION-0000417","cmhsbjku000bkmaftd9v5ou0y","Query 417 - Information request","FUEL_REPORT","{""documents"":7,""relevance"":0.8938406260190086}",,"Response to query 417 with relevant information","DATABASE",0.8989968058745257,2,1443,"POSITIVE",,"2025-10-11T17:02:56.127Z"
"cmhsbk3ws0j4mmaftqmkwp40e","SESSION-0000418","cmhsbjku100blmafttzx4u106","Query 418 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.8734940702181387}",,"Response to query 418 with relevant information","DATABASE",0.8763148839080664,2,1442,"NEGATIVE","User feedback comment","2025-11-08T20:02:56.127Z"
"cmhsbk3wu0j4nmaftfsouzwfs","SESSION-0000419","cmhsbjku200bmmaftpn3todz8","Query 419 - Information request","DELAY_ANALYSIS","{""documents"":1,""relevance"":0.8774683613379641}",,"Response to query 419 with relevant information","HYBRID",0.7075801012113515,2,1083,"NEGATIVE","User feedback comment","2025-10-15T19:02:56.127Z"
"cmhsbk3wv0j4omaft59j8buy2","SESSION-0000420","cmhsbjku300bnmaftdg1ddr0u","Query 420 - Information request","DELAY_ANALYSIS","{""documents"":3,""relevance"":0.7137591946242783}","SELECT * FROM hauling_activities WHERE ...","Response to query 420 with relevant information","DATABASE",0.7839695263573792,2,1112,,,"2025-10-31T06:02:56.127Z"
"cmhsbk3ww0j4pmaft3q3fj93b","SESSION-0000421","cmhsbjku400bomaftykbcuio3","Query 421 - Information request","DELAY_ANALYSIS","{""documents"":9,""relevance"":0.9448021684424108}",,"Response to query 421 with relevant information","ML_MODEL",0.8262856395871767,2,1319,"NEGATIVE",,"2025-10-13T14:02:56.127Z"
"cmhsbk3wy0j4qmaftjnlv62wo","SESSION-0000422","cmhsbjku500bpmaftbb3gulcs","Query 422 - Information request","PRODUCTION_QUERY","{""documents"":10,""relevance"":0.8882239897925367}",,"Response to query 422 with relevant information","RULE_ENGINE",0.7510767282535742,1,501,"POSITIVE",,"2025-10-14T00:02:56.127Z"
"cmhsbk3wz0j4rmaftkmkei3to","SESSION-0000423","cmhsbjku700bqmaftqsu7kj2g","Query 423 - Information request","PRODUCTION_QUERY","{""documents"":4,""relevance"":0.7453619181504509}","SELECT * FROM hauling_activities WHERE ...","Response to query 423 with relevant information","HYBRID",0.7686199279274619,1,520,,"User feedback comment","2025-11-08T13:02:56.127Z"
"cmhsbk3x00j4smaftciohnpvq","SESSION-0000424","cmhsbjku800brmaftsi0pi7jc","Query 424 - Information request","PRODUCTION_QUERY","{""documents"":1,""relevance"":0.7492128756687936}","SELECT * FROM hauling_activities WHERE ...","Response to query 424 with relevant information","ML_MODEL",0.9435691797639654,1,957,"NEGATIVE",,"2025-11-01T16:02:56.127Z"
"cmhsbk3x20j4tmaft9l34048c","SESSION-0000425","cmhsbjkua00bsmaftnlr348a7","Query 425 - Information request","EQUIPMENT_STATUS","{""documents"":10,""relevance"":0.7354442163261703}",,"Response to query 425 with relevant information","HYBRID",0.7091441758500499,1,663,,,"2025-10-18T03:02:56.127Z"
"cmhsbk3x30j4umaftafhf3bcv","SESSION-0000426","cmhsbjkub00btmaftiolbuxml","Query 426 - Information request","MAINTENANCE_SCHEDULE","{""documents"":3,""relevance"":0.7004604111537398}",,"Response to query 426 with relevant information","RULE_ENGINE",0.7796625799521477,2,1216,,,"2025-10-21T03:02:56.127Z"
"cmhsbk3x40j4vmaft0efq5ku3","SESSION-0000427","cmhsbjkuc00bumaft7odbmicu","Query 427 - Information request","DELAY_ANALYSIS","{""documents"":3,""relevance"":0.7391847149845637}","SELECT * FROM hauling_activities WHERE ...","Response to query 427 with relevant information","DATABASE",0.7421833851444757,1,911,,,"2025-10-11T21:02:56.127Z"
"cmhsbk3x60j4wmaftu2uhz78p","SESSION-0000428","cmhsbjkue00bvmaftctmilg2u","Query 428 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.7519245703143596}",,"Response to query 428 with relevant information","HYBRID",0.7340751358131707,0,474,"NEGATIVE",,"2025-10-27T11:02:56.127Z"
"cmhsbk3x70j4xmaftb1wt5dkl","SESSION-0000429","cmhsbjkuf00bwmaftycoghixn","Query 429 - Information request","MAINTENANCE_SCHEDULE","{""documents"":6,""relevance"":0.7842465467876494}",,"Response to query 429 with relevant information","ML_MODEL",0.770810324543938,1,618,"POSITIVE",,"2025-10-28T05:02:56.127Z"
"cmhsbk3x90j4ymaft1ag7z2rb","SESSION-0000430","cmhsbjkug00bxmaftu0efxboa","Query 430 - Information request","MAINTENANCE_SCHEDULE","{""documents"":9,""relevance"":0.8310992688220191}",,"Response to query 430 with relevant information","HYBRID",0.7849535653309854,2,1000,,,"2025-11-05T02:02:56.127Z"
"cmhsbk3xd0j4zmaft3dsl1d1p","SESSION-0000431","cmhsbjkuh00bymaftbxp8a57g","Query 431 - Information request","EQUIPMENT_STATUS","{""documents"":1,""relevance"":0.9312826153874527}","SELECT * FROM hauling_activities WHERE ...","Response to query 431 with relevant information","DATABASE",0.7614212944295689,0,445,,,"2025-10-23T15:02:56.127Z"
"cmhsbk3xm0j50maftldio5v2h","SESSION-0000432","cmhsbjkuj00bzmaftuz96qaxi","Query 432 - Information request","EQUIPMENT_STATUS","{""documents"":5,""relevance"":0.8031062355207814}","SELECT * FROM hauling_activities WHERE ...","Response to query 432 with relevant information","ML_MODEL",0.904995345155007,2,1436,"POSITIVE","User feedback comment","2025-10-22T08:02:56.127Z"
"cmhsbk3xo0j51mafts25w2ggi","SESSION-0000433","cmhsbjkuk00c0maft8lqk2902","Query 433 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.7871346312625278}",,"Response to query 433 with relevant information","ML_MODEL",0.8325405503532802,1,728,"POSITIVE",,"2025-10-14T17:02:56.127Z"
"cmhsbk3xr0j52maftbsgr08d6","SESSION-0000434","cmhsbjkul00c1mafta2z66556","Query 434 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.7901140278276307}",,"Response to query 434 with relevant information","HYBRID",0.8405575889426098,2,1144,"POSITIVE",,"2025-11-05T15:02:56.127Z"
"cmhsbk3xt0j53maftzepmz57l","SESSION-0000435","cmhsbjkun00c2maftl1nldgtr","Query 435 - Information request","PRODUCTION_QUERY","{""documents"":9,""relevance"":0.7009658898711579}",,"Response to query 435 with relevant information","HYBRID",0.8273738510383564,1,721,"NEGATIVE",,"2025-10-20T23:02:56.127Z"
"cmhsbk3xv0j54maft6lgqrv3a","SESSION-0000436","cmhsbjkuo00c3maftgcqf2t36","Query 436 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.8108192114196832}",,"Response to query 436 with relevant information","DATABASE",0.7593782163644148,2,1052,"POSITIVE","User feedback comment","2025-11-03T18:02:56.127Z"
"cmhsbk3xx0j55maftrfzt5nza","SESSION-0000437","cmhsbjkuq00c4mafttimu0d9p","Query 437 - Information request","PRODUCTION_QUERY","{""documents"":5,""relevance"":0.8212407977621698}",,"Response to query 437 with relevant information","DATABASE",0.9147471166288828,1,778,,,"2025-10-12T23:02:56.127Z"
"cmhsbk3xz0j56maftviy9l3qi","SESSION-0000438","cmhsbjkur00c5maft8yguewm2","Query 438 - Information request","PRODUCTION_QUERY","{""documents"":6,""relevance"":0.8433633584920027}","SELECT * FROM hauling_activities WHERE ...","Response to query 438 with relevant information","RULE_ENGINE",0.8367541510807188,1,509,,"User feedback comment","2025-10-17T17:02:56.127Z"
"cmhsbk3y10j57maftfc8xkf60","SESSION-0000439","cmhsbjkus00c6mafttcf8cmmy","Query 439 - Information request","MAINTENANCE_SCHEDULE","{""documents"":6,""relevance"":0.9030308163464171}",,"Response to query 439 with relevant information","ML_MODEL",0.8522010120533647,0,485,,"User feedback comment","2025-10-21T15:02:56.127Z"
"cmhsbk3y20j58maft9k0lg7a5","SESSION-0000440","cmhsbjkut00c7maft0vi3atks","Query 440 - Information request","DELAY_ANALYSIS","{""documents"":1,""relevance"":0.7124032712862743}",,"Response to query 440 with relevant information","HYBRID",0.7857910804400485,2,1002,"POSITIVE","User feedback comment","2025-10-15T10:02:56.127Z"
"cmhsbk3y50j59maft8bk39rfh","SESSION-0000441","cmhsbjkuv00c8maft2b697b20","Query 441 - Information request","DELAY_ANALYSIS","{""documents"":5,""relevance"":0.8162167995799734}",,"Response to query 441 with relevant information","ML_MODEL",0.9349660683215203,1,781,,,"2025-10-29T23:02:56.127Z"
"cmhsbk3y70j5amaft3ne4szeq","SESSION-0000442","cmhsbjkuw00c9maftj1mqsqys","Query 442 - Information request","MAINTENANCE_SCHEDULE","{""documents"":9,""relevance"":0.8870994443755149}",,"Response to query 442 with relevant information","DATABASE",0.8901217046811796,2,1288,"NEGATIVE",,"2025-11-08T02:02:56.127Z"
